chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class	delete_reason
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig07_chi2_profile.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig07_chi2_profile.py.bak_20251031T173344Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig07_chi2_profile.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig07_chi2_profile.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T202456Z	.20251104T202456Z	cosmo.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T203914Z	.20251104T203914Z	cosmo.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T204319Z	.20251104T204319Z	cosmo.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204500Z	.bak_20251031T204500Z	cosmo.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204856Z	.bak_20251031T204856Z	cosmo.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak.20251104T204319Z	.20251104T204319Z	coupling_example_model.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204500Z	.bak_20251031T204500Z	coupling_example_model.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204856Z	.bak_20251031T204856Z	coupling_example_model.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/extract_bao_data.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_bao_data.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/extract_bao_data.py.bak_20251031T204856Z	.bak_20251031T204856Z	extract_bao_data.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/extract_pantheon_plus_data.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_pantheon_plus_data.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/extract_pantheon_plus_data.py.bak_20251031T204856Z	.bak_20251031T204856Z	extract_pantheon_plus_data.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T202139Z	.20251104T202139Z	generate_coupling_milestones.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T202456Z	.20251104T202456Z	generate_coupling_milestones.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak.20251104T203914Z	.20251104T203914Z	generate_coupling_milestones.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_coupling_milestones.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/generate_coupling_milestones.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_coupling_milestones.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/verify_z_grid.py.bak_20251031T204500Z	.bak_20251031T204500Z	verify_z_grid.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/utils/verify_z_grid.py.bak_20251031T204856Z	.bak_20251031T204856Z	verify_z_grid.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
8	scripts	scripts/chapter08/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/generate_data_chapter08.cpython-312.pyc	.pyc	generate_data_chapter08.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig01_chi2_total_vs_q0.cpython-312.pyc	.pyc	plot_fig01_chi2_total_vs_q0.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig02_dv_vs_z.cpython-312.pyc	.pyc	plot_fig02_dv_vs_z.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig03_mu_vs_z.cpython-312.pyc	.pyc	plot_fig03_mu_vs_z.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig04_chi2_heatmap.cpython-312.pyc	.pyc	plot_fig04_chi2_heatmap.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig05_residuals.cpython-312.pyc	.pyc	plot_fig05_residuals.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig06_normalized_residuals_distribution.cpython-312.pyc	.pyc	plot_fig06_normalized_residuals_distribution.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/__pycache__/plot_fig07_chi2_profile.cpython-312.pyc	.pyc	plot_fig07_chi2_profile.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/cosmo.cpython-312.pyc	.pyc	cosmo.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/coupling_example_model.cpython-312.pyc	.pyc	coupling_example_model.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/extract_bao_data.cpython-312.pyc	.pyc	extract_bao_data.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/extract_pantheon_plus_data.cpython-312.pyc	.pyc	extract_pantheon_plus_data.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/utils/__pycache__/verify_z_grid.cpython-312.pyc	.pyc	verify_z_grid.cpython-312.pyc	scripts	False	BYTECODE	Fichier .pyc compilé (re-générable).
8	scripts	scripts/chapter08/requirements.txt	.txt	requirements.txt	scripts	False	ENV_REQUIREMENTS_DUP	requirements.txt local dupliqué (environnement spécifique).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak	.bak	apply_poly_unwrap_rebranch.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak.20251104T194759Z	.20251104T194759Z	apply_poly_unwrap_rebranch.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak.20251104T202456Z	.20251104T202456Z	apply_poly_unwrap_rebranch.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak.20251104T202752Z	.20251104T202752Z	apply_poly_unwrap_rebranch.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak.20251104T203914Z	.20251104T203914Z	apply_poly_unwrap_rebranch.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak.20251104T204319Z	.20251104T204319Z	apply_poly_unwrap_rebranch.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak_20251031T182357Z	.bak_20251031T182357Z	apply_poly_unwrap_rebranch.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak_20251031T204500Z	.bak_20251031T204500Z	apply_poly_unwrap_rebranch.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/apply_poly_unwrap_rebranch.py.bak_20251031T204856Z	.bak_20251031T204856Z	apply_poly_unwrap_rebranch.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/check_p95_methods.py.bak.20251104T204319Z	.20251104T204319Z	check_p95_methods.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/check_p95_methods.py.bak_20251031T182357Z	.bak_20251031T182357Z	check_p95_methods.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/check_p95_methods.py.bak_20251031T204500Z	.bak_20251031T204500Z	check_p95_methods.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/check_p95_methods.py.bak_20251031T204856Z	.bak_20251031T204856Z	check_p95_methods.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak.20251104T202139Z	.20251104T202139Z	extract_phenom_phase.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak.20251104T202456Z	.20251104T202456Z	extract_phenom_phase.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak.20251104T203914Z	.20251104T203914Z	extract_phenom_phase.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak.20251104T204319Z	.20251104T204319Z	extract_phenom_phase.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak_20251031T182357Z	.bak_20251031T182357Z	extract_phenom_phase.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_phenom_phase.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/extract_phenom_phase.py.bak_20251031T204856Z	.bak_20251031T204856Z	extract_phenom_phase.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak.20251104T194759Z	.20251104T194759Z	fetch_gwtc3_confident.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak.20251104T202456Z	.20251104T202456Z	fetch_gwtc3_confident.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak.20251104T202752Z	.20251104T202752Z	fetch_gwtc3_confident.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak.20251104T203914Z	.20251104T203914Z	fetch_gwtc3_confident.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak.20251104T204319Z	.20251104T204319Z	fetch_gwtc3_confident.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak_20251031T182357Z	.bak_20251031T182357Z	fetch_gwtc3_confident.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak_20251031T204500Z	.bak_20251031T204500Z	fetch_gwtc3_confident.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/fetch_gwtc3_confident.py.bak_20251031T204856Z	.bak_20251031T204856Z	fetch_gwtc3_confident.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak	.bak	flag_jalons.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak.20251104T202139Z	.20251104T202139Z	flag_jalons.py.bak.20251104T202139Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak.20251104T202456Z	.20251104T202456Z	flag_jalons.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak.20251104T203914Z	.20251104T203914Z	flag_jalons.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak_20251031T182357Z	.bak_20251031T182357Z	flag_jalons.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak_20251031T204500Z	.bak_20251031T204500Z	flag_jalons.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/flag_jalons.py.bak_20251031T204856Z	.bak_20251031T204856Z	flag_jalons.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak.20251104T194759Z	.20251104T194759Z	generate_data_chapter09.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak.20251104T202456Z	.20251104T202456Z	generate_data_chapter09.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak.20251104T202752Z	.20251104T202752Z	generate_data_chapter09.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak.20251104T203914Z	.20251104T203914Z	generate_data_chapter09.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak.20251104T204319Z	.20251104T204319Z	generate_data_chapter09.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak_20251031T182357Z	.bak_20251031T182357Z	generate_data_chapter09.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_data_chapter09.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_data_chapter09.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_data_chapter09.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak.20251104T204319Z	.20251104T204319Z	generate_mcgt_raw_phase.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak.20251104T205140Z	.20251104T205140Z	generate_mcgt_raw_phase.py.bak.20251104T205140Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak.20251104T205352Z	.20251104T205352Z	generate_mcgt_raw_phase.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak.20251104T205837Z	.20251104T205837Z	generate_mcgt_raw_phase.py.bak.20251104T205837Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak.20251104T210206Z	.20251104T210206Z	generate_mcgt_raw_phase.py.bak.20251104T210206Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak_20251031T182357Z	.bak_20251031T182357Z	generate_mcgt_raw_phase.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_mcgt_raw_phase.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_mcgt_raw_phase.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.r10.20251104T210441Z.bak	.bak	generate_mcgt_raw_phase.py.r10.20251104T210441Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.r11.20251104T211127Z.bak	.bak	generate_mcgt_raw_phase.py.r11.20251104T211127Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.r12.20251104T211548Z.bak	.bak	generate_mcgt_raw_phase.py.r12.20251104T211548Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.r12b.20251104T211740Z.bak	.bak	generate_mcgt_raw_phase.py.r12b.20251104T211740Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.rescue2.20251105T161809Z.bak	.bak	generate_mcgt_raw_phase.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.rescue3.20251105T162439Z.bak	.bak	generate_mcgt_raw_phase.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/generate_mcgt_raw_phase.py.rescue3d.20251105T163331Z.bak	.bak	generate_mcgt_raw_phase.py.rescue3d.20251105T163331Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak	.bak	opt_poly_rebranch.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak.20251104T194759Z	.20251104T194759Z	opt_poly_rebranch.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak.20251104T202456Z	.20251104T202456Z	opt_poly_rebranch.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak.20251104T202752Z	.20251104T202752Z	opt_poly_rebranch.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak.20251104T203914Z	.20251104T203914Z	opt_poly_rebranch.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak.20251104T204319Z	.20251104T204319Z	opt_poly_rebranch.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak_20251031T182357Z	.bak_20251031T182357Z	opt_poly_rebranch.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak_20251031T204500Z	.bak_20251031T204500Z	opt_poly_rebranch.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
9	scripts	scripts/chapter09/opt_poly_rebranch.py.bak_20251031T204856Z	.bak_20251031T204856Z	opt_poly_rebranch.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
