chapter	kind	path	ext	basename
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/coupling_example_model.out	.out	coupling_example_model.out
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/extract_bao_data.err	.err	extract_bao_data.err
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/extract_bao_data.out	.out	extract_bao_data.out
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/extract_pantheon_plus_data.err	.err	extract_pantheon_plus_data.err
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/extract_pantheon_plus_data.out	.out	extract_pantheon_plus_data.out
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/generate_coupling_milestones.err	.err	generate_coupling_milestones.err
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/generate_coupling_milestones.out	.out	generate_coupling_milestones.out
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/verify_z_grid.err	.err	verify_z_grid.err
8	scripts	_autofix_sandbox/20251105T145604Z/zz-out/pass14_run2/scripts/chapter08/utils/verify_z_grid.out	.out	verify_z_grid.out
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/generate_data_chapter08.cpython-312.pyc	.pyc	generate_data_chapter08.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig01_chi2_total_vs_q0.cpython-312.pyc	.pyc	plot_fig01_chi2_total_vs_q0.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig02_dv_vs_z.cpython-312.pyc	.pyc	plot_fig02_dv_vs_z.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig03_mu_vs_z.cpython-312.pyc	.pyc	plot_fig03_mu_vs_z.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig04_chi2_heatmap.cpython-312.pyc	.pyc	plot_fig04_chi2_heatmap.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig05_residuals.cpython-312.pyc	.pyc	plot_fig05_residuals.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig06_normalized_residuals_distribution.cpython-312.pyc	.pyc	plot_fig06_normalized_residuals_distribution.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/__pycache__/plot_fig07_chi2_profile.cpython-312.pyc	.pyc	plot_fig07_chi2_profile.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/cosmo.cpython-312.pyc	.pyc	cosmo.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/coupling_example_model.cpython-312.pyc	.pyc	coupling_example_model.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/extract_bao_data.cpython-312.pyc	.pyc	extract_bao_data.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/extract_pantheon_plus_data.cpython-312.pyc	.pyc	extract_pantheon_plus_data.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc
8	scripts	_autofix_sandbox/20251105T145604Z/scripts/chapter08/utils/__pycache__/verify_z_grid.cpython-312.pyc	.pyc	verify_z_grid.cpython-312.pyc
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig01_chi2_total_vs_q0.py	.py	plot_fig01_chi2_total_vs_q0.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig02_dv_vs_z.py	.py	plot_fig02_dv_vs_z.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig03_mu_vs_z.py	.py	plot_fig03_mu_vs_z.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig04_chi2_heatmap.py	.py	plot_fig04_chi2_heatmap.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig05_residuals.py	.py	plot_fig05_residuals.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig06_normalized_residuals_distribution.py	.py	plot_fig06_normalized_residuals_distribution.py
8	scripts	_tmp/patch_cli_v1/scripts/chapter08/plot_fig07_chi2_profile.py	.py	plot_fig07_chi2_profile.py
8	scripts	_tmp/patch_savefig_v1b/scripts/chapter08/plot_fig05_residuals.py	.py	plot_fig05_residuals.py
8	scripts	_tmp/patch_savefig_v1b/scripts/chapter08/plot_fig06_normalized_residuals_distribution.py	.py	plot_fig06_normalized_residuals_distribution.py
8	scripts	_tmp/patch_savefig_v1b/scripts/chapter08/plot_fig07_chi2_profile.py	.py	plot_fig07_chi2_profile.py
8	scripts	zz-out/pass14_run/scripts/chapter08/generate_coupling_milestones.err	.err	generate_coupling_milestones.err
8	scripts	zz-out/pass14_run/scripts/chapter08/generate_coupling_milestones.out	.out	generate_coupling_milestones.out
8	scripts	zz-out/pass14_run/scripts/chapter08/generate_data_chapter08.err	.err	generate_data_chapter08.err
8	scripts	zz-out/pass14_run/scripts/chapter08/generate_data_chapter08.out	.out	generate_data_chapter08.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig01_chi2_total_vs_q0.err	.err	plot_fig01_chi2_total_vs_q0.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig01_chi2_total_vs_q0.out	.out	plot_fig01_chi2_total_vs_q0.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig02_dv_vs_z.err	.err	plot_fig02_dv_vs_z.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig02_dv_vs_z.out	.out	plot_fig02_dv_vs_z.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig03_mu_vs_z.err	.err	plot_fig03_mu_vs_z.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig03_mu_vs_z.out	.out	plot_fig03_mu_vs_z.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig04_chi2_heatmap.err	.err	plot_fig04_chi2_heatmap.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig04_chi2_heatmap.out	.out	plot_fig04_chi2_heatmap.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig05_residuals.err	.err	plot_fig05_residuals.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig05_residuals.out	.out	plot_fig05_residuals.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig06_normalized_residuals_distribution.err	.err	plot_fig06_normalized_residuals_distribution.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig06_normalized_residuals_distribution.out	.out	plot_fig06_normalized_residuals_distribution.out
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig07_chi2_profile.err	.err	plot_fig07_chi2_profile.err
8	scripts	zz-out/pass14_run/scripts/chapter08/plot_fig07_chi2_profile.out	.out	plot_fig07_chi2_profile.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/cosmo.err	.err	cosmo.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/cosmo.out	.out	cosmo.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/coupling_example_model.err	.err	coupling_example_model.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/coupling_example_model.out	.out	coupling_example_model.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/extract_bao_data.err	.err	extract_bao_data.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/extract_bao_data.out	.out	extract_bao_data.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/extract_pantheon_plus_data.err	.err	extract_pantheon_plus_data.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/extract_pantheon_plus_data.out	.out	extract_pantheon_plus_data.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/generate_coupling_milestones.err	.err	generate_coupling_milestones.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/generate_coupling_milestones.out	.out	generate_coupling_milestones.out
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/verify_z_grid.err	.err	verify_z_grid.err
8	scripts	zz-out/pass14_run/scripts/chapter08/utils/verify_z_grid.out	.out	verify_z_grid.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/generate_coupling_milestones.err	.err	generate_coupling_milestones.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/generate_coupling_milestones.out	.out	generate_coupling_milestones.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/generate_data_chapter08.err	.err	generate_data_chapter08.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/generate_data_chapter08.out	.out	generate_data_chapter08.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig01_chi2_total_vs_q0.err	.err	plot_fig01_chi2_total_vs_q0.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig01_chi2_total_vs_q0.out	.out	plot_fig01_chi2_total_vs_q0.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig02_dv_vs_z.err	.err	plot_fig02_dv_vs_z.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig02_dv_vs_z.out	.out	plot_fig02_dv_vs_z.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig03_mu_vs_z.err	.err	plot_fig03_mu_vs_z.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig03_mu_vs_z.out	.out	plot_fig03_mu_vs_z.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig04_chi2_heatmap.err	.err	plot_fig04_chi2_heatmap.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig04_chi2_heatmap.out	.out	plot_fig04_chi2_heatmap.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig05_residuals.err	.err	plot_fig05_residuals.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig05_residuals.out	.out	plot_fig05_residuals.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig06_normalized_residuals_distribution.err	.err	plot_fig06_normalized_residuals_distribution.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig06_normalized_residuals_distribution.out	.out	plot_fig06_normalized_residuals_distribution.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig07_chi2_profile.err	.err	plot_fig07_chi2_profile.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/plot_fig07_chi2_profile.out	.out	plot_fig07_chi2_profile.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/cosmo.err	.err	cosmo.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/cosmo.out	.out	cosmo.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/coupling_example_model.err	.err	coupling_example_model.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/coupling_example_model.out	.out	coupling_example_model.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/extract_bao_data.err	.err	extract_bao_data.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/extract_bao_data.out	.out	extract_bao_data.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/extract_pantheon_plus_data.err	.err	extract_pantheon_plus_data.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/extract_pantheon_plus_data.out	.out	extract_pantheon_plus_data.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/generate_coupling_milestones.err	.err	generate_coupling_milestones.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/generate_coupling_milestones.out	.out	generate_coupling_milestones.out
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/verify_z_grid.err	.err	verify_z_grid.err
8	scripts	zz-out/pass14_run2/scripts/chapter08/utils/verify_z_grid.out	.out	verify_z_grid.out
8	scripts	scripts/chapter08/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/generate_data_chapter08.cpython-312.pyc	.pyc	generate_data_chapter08.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig01_chi2_total_vs_q0.cpython-312.pyc	.pyc	plot_fig01_chi2_total_vs_q0.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig02_dv_vs_z.cpython-312.pyc	.pyc	plot_fig02_dv_vs_z.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig03_mu_vs_z.cpython-312.pyc	.pyc	plot_fig03_mu_vs_z.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig04_chi2_heatmap.cpython-312.pyc	.pyc	plot_fig04_chi2_heatmap.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig05_residuals.cpython-312.pyc	.pyc	plot_fig05_residuals.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig06_normalized_residuals_distribution.cpython-312.pyc	.pyc	plot_fig06_normalized_residuals_distribution.cpython-312.pyc
8	scripts	scripts/chapter08/__pycache__/plot_fig07_chi2_profile.cpython-312.pyc	.pyc	plot_fig07_chi2_profile.cpython-312.pyc
8	scripts	scripts/chapter08/generate_coupling_milestones.py	.py	generate_coupling_milestones.py
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak.20251104T200532Z	.20251104T200532Z	generate_coupling_milestones.py.bak.20251104T200532Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak.20251104T202139Z	.20251104T202139Z	generate_coupling_milestones.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak.20251104T202456Z	.20251104T202456Z	generate_coupling_milestones.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak.20251104T203914Z	.20251104T203914Z	generate_coupling_milestones.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak_20251031T173342Z	.bak_20251031T173342Z	generate_coupling_milestones.py.bak_20251031T173342Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_coupling_milestones.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_coupling_milestones.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/generate_coupling_milestones.py.rescue.20251105T160822Z.bak	.bak	generate_coupling_milestones.py.rescue.20251105T160822Z.bak
8	scripts	scripts/chapter08/generate_coupling_milestones.py.rescue2.20251105T161809Z.bak	.bak	generate_coupling_milestones.py.rescue2.20251105T161809Z.bak
8	scripts	scripts/chapter08/generate_coupling_milestones.py.rescue3.20251105T162439Z.bak	.bak	generate_coupling_milestones.py.rescue3.20251105T162439Z.bak
8	scripts	scripts/chapter08/generate_coupling_milestones.py.rescue3b.20251105T162818Z.bak	.bak	generate_coupling_milestones.py.rescue3b.20251105T162818Z.bak
8	scripts	scripts/chapter08/generate_data_chapter08.py	.py	generate_data_chapter08.py
8	scripts	scripts/chapter08/generate_data_chapter08.py.bak.20251104T204319Z	.20251104T204319Z	generate_data_chapter08.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/generate_data_chapter08.py.bak_20251031T173342Z	.bak_20251031T173342Z	generate_data_chapter08.py.bak_20251031T173342Z
8	scripts	scripts/chapter08/generate_data_chapter08.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_data_chapter08.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/generate_data_chapter08.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_data_chapter08.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig01_chi2_total_vs_q0.py	.py	plot_fig01_chi2_total_vs_q0.py
8	scripts	scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig01_chi2_total_vs_q0.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.bak_20251031T173342Z	.bak_20251031T173342Z	plot_fig01_chi2_total_vs_q0.py.bak_20251031T173342Z
8	scripts	scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_chi2_total_vs_q0.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig01_chi2_total_vs_q0.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_chi2_total_vs_q0.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig02_dv_vs_z.py	.py	plot_fig02_dv_vs_z.py
8	scripts	scripts/chapter08/plot_fig02_dv_vs_z.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig02_dv_vs_z.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/plot_fig02_dv_vs_z.py.bak_20251031T173342Z	.bak_20251031T173342Z	plot_fig02_dv_vs_z.py.bak_20251031T173342Z
8	scripts	scripts/chapter08/plot_fig02_dv_vs_z.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_dv_vs_z.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig02_dv_vs_z.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_dv_vs_z.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py	.py	plot_fig03_mu_vs_z.py
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig03_mu_vs_z.py.bak.20251104T200532Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig03_mu_vs_z.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_mu_vs_z.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig03_mu_vs_z.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak_20251031T173342Z	.bak_20251031T173342Z	plot_fig03_mu_vs_z.py.bak_20251031T173342Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_mu_vs_z.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_mu_vs_z.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.rescue.20251105T160822Z.bak	.bak	plot_fig03_mu_vs_z.py.rescue.20251105T160822Z.bak
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.rescue2.20251105T161809Z.bak	.bak	plot_fig03_mu_vs_z.py.rescue2.20251105T161809Z.bak
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.rescue3.20251105T162439Z.bak	.bak	plot_fig03_mu_vs_z.py.rescue3.20251105T162439Z.bak
8	scripts	scripts/chapter08/plot_fig03_mu_vs_z.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig03_mu_vs_z.py.rescue3b.20251105T162818Z.bak
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py	.py	plot_fig04_chi2_heatmap.py
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak.20251104T200532Z	.20251104T200532Z	plot_fig04_chi2_heatmap.py.bak.20251104T200532Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig04_chi2_heatmap.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig04_chi2_heatmap.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig04_chi2_heatmap.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig04_chi2_heatmap.py.bak_20251031T173344Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig04_chi2_heatmap.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig04_chi2_heatmap.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue.20251105T160822Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue.20251105T160822Z.bak
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue2.20251105T161809Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue2.20251105T161809Z.bak
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue3.20251105T162439Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue3.20251105T162439Z.bak
8	scripts	scripts/chapter08/plot_fig04_chi2_heatmap.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig04_chi2_heatmap.py.rescue3b.20251105T162818Z.bak
8	scripts	scripts/chapter08/plot_fig05_residuals.py	.py	plot_fig05_residuals.py
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig05_residuals.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig05_residuals.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig05_residuals.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig05_residuals.py.bak_20251031T173344Z
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig05_residuals.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig05_residuals.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig05_residuals.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py	.py	plot_fig06_normalized_residuals_distribution.py
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig06_normalized_residuals_distribution.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T173344Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig06_normalized_residuals_distribution.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig06_normalized_residuals_distribution.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py	.py	plot_fig07_chi2_profile.py
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T202139Z	.20251104T202139Z	plot_fig07_chi2_profile.py.bak.20251104T202139Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig07_chi2_profile.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig07_chi2_profile.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T173344Z	.bak_20251031T173344Z	plot_fig07_chi2_profile.py.bak_20251031T173344Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig07_chi2_profile.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/plot_fig07_chi2_profile.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig07_chi2_profile.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/requirements.txt	.txt	requirements.txt
8	scripts	scripts/chapter08/utils/__pycache__/cosmo.cpython-312.pyc	.pyc	cosmo.cpython-312.pyc
8	scripts	scripts/chapter08/utils/__pycache__/coupling_example_model.cpython-312.pyc	.pyc	coupling_example_model.cpython-312.pyc
8	scripts	scripts/chapter08/utils/__pycache__/extract_bao_data.cpython-312.pyc	.pyc	extract_bao_data.cpython-312.pyc
8	scripts	scripts/chapter08/utils/__pycache__/extract_pantheon_plus_data.cpython-312.pyc	.pyc	extract_pantheon_plus_data.cpython-312.pyc
8	scripts	scripts/chapter08/utils/__pycache__/generate_coupling_milestones.cpython-312.pyc	.pyc	generate_coupling_milestones.cpython-312.pyc
8	scripts	scripts/chapter08/utils/__pycache__/verify_z_grid.cpython-312.pyc	.pyc	verify_z_grid.cpython-312.pyc
8	scripts	scripts/chapter08/utils/cosmo.py	.py	cosmo.py
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T202456Z	.20251104T202456Z	cosmo.py.bak.20251104T202456Z
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T203914Z	.20251104T203914Z	cosmo.py.bak.20251104T203914Z
8	scripts	scripts/chapter08/utils/cosmo.py.bak.20251104T204319Z	.20251104T204319Z	cosmo.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204500Z	.bak_20251031T204500Z	cosmo.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/utils/cosmo.py.bak_20251031T204856Z	.bak_20251031T204856Z	cosmo.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/utils/coupling_example_model.py	.py	coupling_example_model.py
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak.20251104T204319Z	.20251104T204319Z	coupling_example_model.py.bak.20251104T204319Z
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204500Z	.bak_20251031T204500Z	coupling_example_model.py.bak_20251031T204500Z
8	scripts	scripts/chapter08/utils/coupling_example_model.py.bak_20251031T204856Z	.bak_20251031T204856Z	coupling_example_model.py.bak_20251031T204856Z
8	scripts	scripts/chapter08/utils/extract_bao_data.py	.py	extract_bao_data.py
8	scripts	scripts/chapter08/utils/extract_bao_data.py.bak_20251031T204500Z	.bak_20251031T204500Z	extract_bao_data.py.bak_20251031T204500Z
